pk,jsondata,id,name,description,markup_description,size,duration,date_created,mime_type,movie_pk,updated,active,created
6630,"{""web"": ""web._Hombori_patch_50422_JH"", ""original"": ""full._Hombori_patch_50422_JH"", ""thumbnail"": ""thumbnail._Hombori_patch_50422_JH"", ""objid"": ""EAEA0-2E56-91BD-3B6C-0"", ""size"": 433773}",c7d2980a1ff3631848e532345adc8ddb,fl_Malvaceae_Sida_cordifolia._Hombori_patch_50422_JH.tif,,,433773,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6631,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-7029-4B55-AD2F-0"", ""size"": 3075773}",cce22aca0916c49e7e77232c293718f1,Fulfulde_KoundougouWourol_70064_N13_49_W03_26_village_05_2011_JH.JPG,,,3075773,,2011-05-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6632,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-ED4F-A738-2566-0"", ""size"": 535270}",4462fe547b7939da92993cfb9ed41dc6,fl_Asteraceae_Vernonia_elegantissima_spcm_Hombori_50113_JH.JPG,,,535270,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6633,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-384B-5797-BDAA-0"", ""size"": 1866207}",b8da73ed987f4e4063b512a8d4300af6,Dogon_Bunoge_Sangou_70160_N14_43_W03_49_valley_04_2012_MD_JH.JPG,,,1866207,,2012-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6634,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-176C-3561-1528-0"", ""size"": 3704400}",e11528ab76c166b8a716bae72a33d4d0,Dogon_Jamsay_Naye_70274_N14_26_W03_03_village_04_2011_JH.JPG,,,3704400,,2011-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6635,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-0260-63FF-1144-0"", ""size"": 772697}",2fe7416d7ec22560ad3c7a296f127c52,fl_Fabaceae_Berlinia_grandiflora_Kou_10_13_2014_fl_JH.JPG,,,772697,,2014-10-13,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6636,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-8317-BC3A-C139-0"", ""size"": 537503}",2a952b1a0b8ed888e4bc98102c913765,fl_Convolvulaceae_Ipomoea_coscinosperma_Sangha_50192_JH.tif,,,537503,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6637,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-B41B-D8F7-0310-0"", ""size"": 486984}",0fbb94e99f408bc7203808291d3c2466,fl_Cyperaceae_Cyperus_maculatus_Gao_50238_JH.tif,,,486984,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6638,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-8567-2B92-E687-0"", ""size"": 2871355}",2901641abda17038507301295daa1a93,Dogon_TengouTogoGroup;TogoKan_Anakaga_in_Amamounou_70409_N14_13_W03_15_village_05_2011_BT_JH.JPG,,,2871355,,2011-05-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6639,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-4FB4-6C82-12BE-0"", ""size"": 3276141}",b8c5cab49cfd666948fe235e85ffde4a,fl_Salicaceae_Oncoba_spinosa_Bobo_kupri_Kou_Forest_08_2012_tr_JH.JPG,,,3276141,,2012-08-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6640,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-91EB-752F-FDC4-0"", ""size"": 4029440}",d9e139c2aefb921ed2f8064ad896ac87,fl_Moraceae_Ficus_ingens_Sideradougou_north_09_29_2014_spcm1_JH.JPG,,,4029440,,2014-09-29,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6641,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-0DDD-066E-68C8-0"", ""size"": 3532460}",30a5e608966b8ff403c23597b6fc68d3,Fulfulde_Nienagou_70076_N14_47_W03_55_village_04_2011_JH.JPG,,,3532460,,2011-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6642,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-D24C-81E6-8DB0-0"", ""size"": 3153060}",7358d8236fc0c4abd94a039bc4a0bd72,Dogon_YandaDom_OgolPepe_70831_N14_39_W03_10_fenced_garden_brickworks_pond_water_lilies_04_2011_JH.JPG,,,3153060,,2011-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6643,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-0B16-94B8-46DE-0"", ""size"": 2140062}",0b15a75d58434501cbaf9dc114d1c94f,fl_Sphenocleaceae_Sphenoclea_zeylandica_Beni_2011_spike_50635_MD_JH.JPG,,,2140062,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6644,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-9A80-653C-A42A-0"", ""size"": 3109415}",649bdbbcd035646612c39f8c49f2edeb,fl_Araceae_Lemna_aequinoctialis_floating_Ogol_04_2011_JH.JPG,,,3109415,,2011-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6645,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-2C89-5737-49DD-0"", ""size"": 587566}",823613a8bc609b213642672667e4f6fd,fl_Fabaceae_Faboideae_Tephrosia_bracteolata_CIRAD_Montp_fr_50335_JH.JPG,,,587566,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6646,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-9F69-2809-B188-0"", ""size"": 2588667}",c32d3a3f2f48af54f3003de4dbfdd058,fl_Cucurbitaceae_Corallocarpus_epigaeus_spcm_Senegal_close_CIRAD_Montp_JH.JPG,,,2588667,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6647,"{""web"": null, ""original"": ""a.pdf"", ""thumbnail"": null, ""objid"": ""EAEA0-F54E-A4AE-0C07-0"", ""size"": 110288}",4dfa3d8f568cbfdd8a7c624ffedfeafd,DogonBibliography.pdf,,,110288,,,application/pdf,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6648,"{""web"": null, ""original"": ""a.tif"", ""thumbnail"": null, ""objid"": ""EAEA0-BC75-DAD6-65CC-0"", ""size"": 338362}",f804cb16500e48e3f9544b062bd21c98,fl_Poaceae_Stipagrostis_uniplumis_spcm_Kew_JH.tif,,,338362,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6649,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-6D44-F95F-F2CB-0"", ""size"": 3150666}",2f6e6bcc4025491fe08d351bb245c613,fl_Asparagaceae_Asparagus_flagellaris_Baguera_near_Sindou_07_2012_07_2012_entire_spcmBF2012_058_JH.JPG,,,3150666,,2012-07-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6650,"{""web"": null, ""original"": ""a.jpg"", ""thumbnail"": null, ""objid"": ""EAEA0-8E77-9D48-ED24-0"", ""size"": 384199}",5b8a8b0f616412706cd69174f6cd16ff,fl_Fabaceae_Mimosoidiae_Acacia_amethetophylla_spcm_TinHamma_N_of_Gao_fl_50367_JH.jpg,,,384199,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6651,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-9E18-E5AF-911F-0"", ""size"": 974708}",ee2b9c3039edb8f32b0d793bedbb266d,fl_Brassicaceae_Capparis_sepiaria_var_fischeri_spcm_Boni_unnumb_fr_50140_JH.JPG,,,974708,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6652,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-FA2C-9C92-651B-0"", ""size"": 456776}",145c0e018ea3c6768cdfd251d8065542,fl_Convolvulaceae_Ipomoea_coscinosperma_Kikara_fl_50192_JH.tif,,,456776,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6653,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-2C23-70F0-9F9A-0"", ""size"": 1898593}",464084cfc9887370eb194f514410380b,Dogon_Tiranige_Dougo_70556_N14_48_W03_42_village_distant_10_2011_MD_JH.JPG,,,1898593,,2011-10-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6654,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-A3E0-DBF3-364F-0"", ""size"": 3280281}",5a56d81e283fce5d88e71f6681fb8a52,fl_Vitaceae_Cayratia_gracilis_Kodara_near_Bobo_07_2012_spcmBF2012_103_lf_fr1_JH.JPG,,,3280281,,2012-07-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6655,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-A1CA-F5DD-B267-0"", ""size"": 1252725}",17e13017516b96cbc4521ce13c78dbbc,fl_Onagraceae_Ludwigia_erecta_spcm_2004_640_Beni_fl_50470_JH.JPG,,,1252725,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6656,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-370C-FE6F-EA3B-0"", ""size"": 1222496}",e942d167b907aad52cf7329e5a1d71f6,Dogon_Jamsay_Lewekande_70271_N14_30_W03_05_village_04_2011_JH.JPG,,,1222496,,2011-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6657,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-E3EB-6329-5A8D-0"", ""size"": 525464}",19370b58949e0e50fea0062ad4b70b6b,fl_Phyllanthaceae_Margaritaria_discoidea_var_discoidea_Bledougou_05_23_2014_spcmBF2014_0031_lf_under_JH.JPG,,,525464,,2014-05-23,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6658,"{""web"": null, ""original"": ""a.mov"", ""objid"": ""EAEA0-5FAC-A2D4-A9B1-0"", ""duration"": 3.87, ""thumbnail"": null, ""size"": 108194}",842bb3100f8eec76c501adffae03de49,054_19_container_catch_dripping_liquid_Nanga_tegire.mov,,,108194,3.87,,video/quicktime,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6659,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-2654-309B-1D2B-0"", ""size"": 4099584}",9eb263c6284ec683480e8861335d66ae,fl_Malvaceae_Grewia_mollis_Ble_10_27_2014_tr_JH.JPG,,,4099584,,2014-10-27,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6660,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-E80F-4079-9C26-0"", ""size"": 1554218}",a1a32661d58ad81f6095f0e23587eb4a,fl_Malvaceae_Abutilon_ramosum_spcm_2010_07_Bounou_50405_JH.JPG,,,1554218,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6661,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-D7CE-A7DA-3E28-0"", ""size"": 559922}",f28fb598642c5546f5a4ce1a13e8242d,fl_Lamiaceae_Vitex_madiensis_spcm_Kew_50390_JH.tif,,,559922,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6662,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-33F1-EB1E-C92C-0"", ""size"": 3251683}",8f86b6750d1dba03a3600b4a00bd5131,fl_Vitaceae_Cissus_populnea_Bobo_07_2012_spcmBF2012_120_fl_JH.JPG,,,3251683,,2012-07-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6663,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-4220-C273-0E7C-0"", ""size"": 1617892}",d588f697d73b6afe636de97d8be2f81e,fl_Malvaceae_Hibiscus_cannabinus_spcm_2006_Beni_fr_type_H_asper_50409_JH.JPG,,,1617892,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6664,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-7381-D631-473E-0"", ""size"": 632705}",71de3d70378350e10135e29b39c8fd93,fish_Clarias_sp_Sideradougou_09_2014.JPG,,,632705,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6665,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-F1BA-20D5-ABD9-0"", ""size"": 302971}",51a91c8ba641f316e5ef0ef9c7b1a329,Ins_Coleoptera_Scarabaeidae_Cetoniinae_Pachnoda_marginata_Tongotongo_July_spcm_2008_006_below_60313_JH.JPG,,,302971,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6666,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-129B-A0E7-546F-0"", ""size"": 362923}",790e330656daa762d871600f86259736,fl_Polygonaceae_Persicaria_decipiens_Gosi_uprooted_50571_JH.tif,,,362923,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6667,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-CFCE-8A29-E5FA-0"", ""size"": 2814904}",0d9672d5c99a5dcf47bfaffcbfd52af4,Dogon_TengouTogoGroup;GimriKan_Orokoro_70492_N14_15_W03_20_village_with_tree_05_2011_BT_JH.JPG,,,2814904,,2011-05-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6668,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-E6A3-C4C9-F30E-0"", ""size"": 404394}",bad635213fb86ba959686fb795f1d799,Q_fl_Fabaceae_Faboideae_Andira_inermis_Hombori_50286_JH.jpg,,,404394,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6669,"{""web"": null, ""original"": ""a.avi"", ""objid"": ""EAEA0-BC27-74DE-AB9E-0"", ""duration"": 610.4, ""thumbnail"": null, ""size"": 129343866}",b65f866545cf8352351ac3fce6ab5686,spiced_millet_rolls_piramang_Beni_2011.avi,,,129343866,610.4,,video/x-msvideo,23,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6670,"{""web"": null, ""original"": ""a.mov"", ""objid"": ""EAEA0-CF09-5256-C5EC-0"", ""duration"": 3.343356, ""thumbnail"": null, ""size"": 186767}",bfdc188b672bf79760daf765ba6f4989,peanuts21_begin_mashing_sifted_peanuts_by_hand.mov,,,186767,3.343356,,video/quicktime,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6671,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-90A6-AF83-3415-0"", ""size"": 1653886}",33d75acd2c6a4f242e50e75aa0b3a0dc,fl_Poaceae_Schizachyrium_exile_spcm_2004_179_Anda_50496_JH.JPG,,,1653886,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6672,"{""web"": ""web.jpg"", ""original"": ""0"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-1CC5-E6B0-3E1B-0"", ""size"": 2759233}",9e6e3fa623faad91288889bef13ead07,Dogon_Jamsay_BambaDeguere_70223_N14_39_W03_06_fishfest_village_groups_waiting_near_pond_04_2010_JH.JPG,,,2759233,,2010-04-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6673,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-C399-8FEA-D4A9-0"", ""size"": 2358254}",1b4ae12065a72dbf8bf407ca46c53a67,fl_Fabaceae_Mimosoideae_Vachellia_amethetophylla_Seeku_10_16_2014_canopy_JH.JPG,,,2358254,,2014-10-16,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6674,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-333D-2028-5877-0"", ""size"": 1975636}",93ed8a492732a9c4a382f3aa9c9d672d,fl_Amaranthaceae_Pandiaka_involucrata_Ble_10_27_2014_JH.JPG,,,1975636,,2014-10-27,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6675,"{""web"": null, ""original"": ""a.avi"", ""objid"": ""EAEA0-7284-137E-9DC0-0"", ""duration"": 85.52, ""thumbnail"": null, ""size"": 17465344}",94301ebc90ca1b41579bb583a8f41aac,Oualo_pottery_2010.avi,,,17465344,85.52,,video/x-msvideo,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6676,"{""web"": null, ""original"": ""a.jpg"", ""thumbnail"": null, ""objid"": ""EAEA0-9537-1134-4B47-0"", ""size"": 255895}",9df7be851e314d908a93eb536b78745e,fl_Araceae_Stylochiton_lancifolius_spcm_2004_360_Kubewel_50086_JH.jpg,,,255895,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6677,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-8140-07FD-1E2B-0"", ""size"": 653159}",82b765c780a55cc5e188acd7225bf4b8,Arthropoda_Myriapoda_Chilopoda_Scolopendridae_scolopender_Beni_above_60009_JH.JPG,,,653159,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6678,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-39E2-1309-61C3-0"", ""size"": 3972608}",7630d7b3b7df278781f24b62c09e14d1,fl_Combretaceae_Terminalia_catappa_Kou_05_2014_entire_JH.JPG,,,3972608,,2014-05-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6679,"{""web"": ""web.tif"", ""original"": ""full.tif"", ""thumbnail"": ""thumbnail.tif"", ""objid"": ""EAEA0-00D5-AF5A-4E5A-0"", ""size"": 349105}",846151db24bf02373b9b2345b1f4b07f,fl_Cucurbitaceae_Lagenaria_siceraria_small_Hombori_50222_JH.tif,,,349105,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6680,"{""web"": null, ""original"": ""a.tif"", ""thumbnail"": null, ""objid"": ""EAEA0-B9F2-8C19-4B70-0"", ""size"": 403013}",665ff91c43be9c47b9e56ee1be94fa6a,fl_Brassicaceae_Cleome_arabica_Kew_JH.tif,,,403013,,,image/tiff,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6681,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-2CF9-381D-5460-0"", ""size"": 928788}",5d53629c33e3a4b0a0db74501c183aae,fl_Malvaceae_Grewia_flavescens_Pergue_09_2011_quadr_br_50650_JH.JPG,,,928788,,2011-09-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6682,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-CCD9-6933-C2A1-0"", ""size"": 2036130}",5c9bc5735c2ed790c1a18b9908f1f2e9,fl_Araceae_Stylochaeton_lancifolius_spcm_IvCoast_CIRAD_Montp_50086_JH.JPG,,,2036130,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6683,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-BBC0-AC81-9668-0"", ""size"": 1091904}",c2a005abb7f467a27bfe6c44ea5d9fdc,fl_Phyllanthaceae_Bridelia_scleroneura_11_07_2014_lf_over_JH.JPG,,,1091904,,2014-11-07,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6684,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-3264-4E30-9DAE-0"", ""size"": 1430495}",dd009bbddd8097d3431349efe5c0dc2c,fl_Rubiaceae_Mitracarpus_hirtus_Nando_10_2011_fl_50590_JH.JPG,,,1430495,,2011-10-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6685,"{""web"": null, ""original"": ""videos.qt"", ""objid"": ""EAEA0-3D56-792F-DCC1-0"", ""duration"": 113.44, ""thumbnail"": null, ""size"": 17852628}",0c24be6982b1dcfa707ff0e9d86f2605,Cotton_ginning_spinning_compilation.qt,,,17852628,113.44,,video/quicktime,50,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6686,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-3EBF-69DE-F93D-0"", ""size"": 2180978}",c02e050fb3418a5ca28e0c7ac1e3ca85,fl_Poaceae_Enteropogon_prieurii_spcm_2004_119_Dianwely_50517_JH.JPG,,,2180978,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6687,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-F741-438E-DCD5-0"", ""size"": 832912}",cbd9922aab5356064b7d7b181e20711e,fl_Fabaceae_Faboideae_Tephrosia_uniflora_spcm_2004_015_Adia_fr_JH.JPG,,,832912,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6688,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-EAAF-036D-18F5-0"", ""size"": 2466094}",a38aa8c965ba9d25fc0520ea5c60df2a,Dogon_BankanTey_Walo_lower_70150_N15_04_W02_55_school_06_2011_JH.JPG,,,2466094,,2011-06-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6689,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-4BE8-EAA8-0E94-0"", ""size"": 3189515}",15703adf43021e3d9ff0a80fbee07b9c,fl_Fabaceae_Senna_italica_Birga_TogoKanzone_05_2011_fallen_fr_50269_JH.JPG,,,3189515,,2011-05-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6690,"{""web"": ""web.JPG"", ""original"": ""full.JPG"", ""thumbnail"": ""thumbnail.JPG"", ""objid"": ""EAEA0-D398-386A-E1C7-0"", ""size"": 3235016}",ee2626a57d6c9870f3e288c4e763da37,fl_Polygalaceae_Securidaca_longepedunculata_Kundialang_09_2011_50694_JH.JPG,,,3235016,,2011-09-01,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6691,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-6E87-232E-906D-0"", ""size"": 4078592}",afdff7cd2661d4b690384573e1c80fc5,fl_Apocynaceae_Rauvolfia_vomitoria_Seeku_06_09_2014_fol_ripe_fr_JH.JPG,,,4078592,,2014-06-09,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6692,"{""web"": ""web.jpg"", ""original"": ""a.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-ADD1-679D-C079-0"", ""size"": 3074931}",dfbc4f029c4927e54e885dd316e64bca,Dogon_YandaDom_YandaSongo_70835_N14_39_W03_08_04_2011_JH.JPG,,,3074931,,2011-08-04,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
6693,"{""web"": ""web.jpg"", ""original"": ""full.jpg"", ""thumbnail"": ""thumbnail.jpg"", ""objid"": ""EAEA0-7623-C678-C4AB-0"", ""size"": 662906}",97ba13f65f7ca0b3057f5340e6d688b6,fl_Fabaceae_Faboideae_Mundulea_sericea_TongoTongo_photo_LM_fl_50321_JH.jpg,,,662906,,,image/jpeg,,2016-10-25 12:35:26.65291+02,t,2016-10-25 12:35:26.65291+02
